index,sub18,PER_PRV_SC,YOUTH_DROP,HS_DROP,COL_DEGREE,SCHOOL_CT,mean_inc,x,y
0,-0.501507515590684,0.961290999231332,-0.829339161410564,-0.721672804921537,1.436853385883343,0.958188756585408,-0.162004622730542,-73.98370854848862,40.725553423394956
1,-0.428277864685597,1.424293020306238,0.206545161008924,-0.785590747995323,1.542720758642935,0.958188756585408,-0.132096720260424,-73.98145756830816,40.72900441008814
2,-0.837766116685471,1.732961034356175,-0.829339161410564,-1.424770178733183,2.601394486238854,0.178979110863109,0.604409812627084,-73.98407900720396,40.74043721653253
3,-0.562781305123512,1.012735668239655,-0.33292143680342,-1.105180463364253,2.12499130882069,5.633446630919197,0.739093111985983,-74.00267843005166,40.744638156481855
4,-1.286110918145186,3.687858456672444,-0.829339161410564,-1.360852235659397,2.548460799859058,-0.600230534859189,0.977818771408415,-73.98088602093333,40.756374995470644
5,-0.81833784195555,1.681516365347852,-0.829339161410564,-1.552606064880755,2.65432817261865,-0.600230534859189,1.339401402742412,-73.9677747248766,40.755788006909
6,-1.156090925721869,1.372848351297915,-0.829339161410564,-1.424770178733183,2.601394486238854,-0.600230534859189,1.653336640435289,-73.97123160591848,40.75806566604748
7,-1.078377826802185,0.601178316173072,-0.829339161410564,-0.529918975700179,1.119251267604567,-0.600230534859189,-0.373803396105531,-73.98114118401958,40.721259697780326
8,-0.473112344831569,-0.582049071018353,3.292871607755094,0.940193714996899,-0.839295128447884,0.958188756585408,-1.146033256943457,-73.94761934577463,40.80196167256283
9,-1.123212306948156,3.121967097580892,-0.829339161410564,-1.616524007954541,3.130731350036814,-0.600230534859189,0.948301821911762,-73.96020490667442,40.806435753186
10,0.166526238584292,-0.376270394985062,-0.616982841337558,0.876275771923113,-0.151157205510537,-0.600230534859189,-0.827259976203944,-73.95663296030256,40.80505127317312
11,-0.725679916320542,3.430635111630829,-0.829339161410564,-1.616524007954541,3.289532409176202,-0.600230534859189,1.64571305745271,-73.96400039403892,40.80964083977256
12,-0.498518550247619,-0.324825725976739,0.400091807675143,0.109260455037681,-0.098223519130741,3.295817693752302,-0.701764071721486,-73.9387834149175,40.808291308953066
13,-0.449200622087051,-0.633493740026676,1.146068131356243,0.492768113480397,-0.309958264649924,0.958188756585408,-0.615852155802421,-73.95492174115473,40.80757855674493
14,-1.036532311999278,-0.582049071018353,0.647921826303705,0.045342511963895,-0.521693010169108,-0.600230534859189,-1.390427734481141,-73.95276033128883,40.809763904512145
15,-0.012811681999594,-0.530604402010031,-0.555330705068682,0.109260455037681,-0.945162501207476,-0.600230534859189,-1.027330160374965,-73.94867517562842,40.81456839156473
16,0.652233106832317,-0.633493740026676,0.176559599189335,0.364932227332825,-0.468759323789312,1.737398402307706,-0.871242185718824,-73.95252423966608,40.80322208402587
17,0.782253099255635,-0.170491718951771,0.139586665014064,0.109260455037681,-0.204090891890332,1.737398402307706,-0.926122209369057,-73.95065706730914,40.80578370222262
18,2.205000602554466,-0.633493740026676,1.334291429790873,1.515455202660974,-0.733427755688292,-0.600230534859189,-0.898315679131317,-73.9502883820137,40.82552654200997
19,-0.81833784195555,-1.250829768126551,-0.829339161410564,1.643291088808546,-1.051029873967068,-0.600230534859189,-1.144958136266427,-73.94125797865942,40.82462450261577
20,0.302524161693739,-0.582049071018353,-0.529037594942523,0.237096341185253,-0.786361442068088,-0.600230534859189,-0.968442868746709,-73.93867047362886,40.82373143848144
21,-0.220544773342596,-0.993606423084936,0.504060612557607,1.57937314573476,-0.574626696548904,0.178979110863109,-1.08651066673332,-73.94106406946403,40.83233764360402
22,1.49362685090505,-0.427715063993385,0.52809595028875,0.684521942701755,0.007643853628851,-0.600230534859189,-0.66379276417364,-73.94549197338387,40.83392466567288
23,-0.789942671196434,-0.787827747051645,0.904181541413885,1.195865487292043,-0.945162501207476,1.737398402307706,-0.971375016047701,-73.93644959486097,40.83912893158709
24,3.778690855678067,-0.479159733001708,-0.169591395633029,1.451537259587188,-0.786361442068088,-0.600230534859189,-0.643854162526894,-73.93837896488166,40.84289495173796
25,4.466152884582964,-0.684938409034999,0.569497787875463,2.154634633398834,-0.945162501207476,0.178979110863109,-0.701861809964853,-73.93445497785883,40.84578451066402
26,2.876023322072506,-0.736383078043322,0.067094163318102,1.323701373439615,-0.786361442068088,0.958188756585408,-0.47779688704738,-73.93747541780834,40.84682256205353
27,-0.619571646641742,0.961290999231332,-0.491819176861247,1.515455202660974,-0.309958264649924,-0.600230534859189,-0.983592296468501,-73.92863317760501,40.85033694251112
28,2.615983337225872,0.138176295098167,-0.216450790645618,1.89896286110369,-0.89222881482768,2.516608048030004,-0.869629504703278,-73.93097473829222,40.850556741798535
29,1.841841313372096,-0.890717085068291,0.499693717191625,2.026798747251262,-0.89222881482768,3.295817693752302,-0.732405011016853,-73.92738846733086,40.8554441534865
30,-1.266682643415265,2.761854414522632,-0.829339161410564,-1.424770178733183,3.18366503641661,-0.600230534859189,6.550657931673812,-73.9744493694339,40.75942376909168
31,-1.236792989984618,0.601178316173072,-0.829339161410564,-1.488688121806969,2.38965974071967,-0.600230534859189,1.34028104693271,-73.97767288530771,40.76077898594405
32,-0.428277864685597,2.761854414522632,-0.829339161410564,-1.616524007954541,2.336726054339874,-0.600230534859189,3.033547244133907,-73.96159994740668,40.757414016143095
33,-1.20690333655397,2.041629048406112,-0.829339161410564,-1.552606064880755,2.283792367960078,-0.600230534859189,1.870706493682163,-73.97534573298441,40.76397790110909
34,-1.277144022115992,0.498288978156427,-0.829339161410564,-1.808277837175899,1.648588131402527,-0.600230534859189,7.263071987571502,-73.97213117784611,40.76260394835693
35,-1.190464027167114,2.35029706245605,-0.829339161410564,-1.680441951028327,1.913256563301506,-0.600230534859189,1.820615643956883,-73.96888652155819,40.76123046822494
36,-1.30105574486051,1.99018437939779,-0.829339161410564,0.109260455037681,-0.204090891890332,-0.600230534859189,0.378194648355551,-73.98786993567572,40.75477510309623
37,-0.973764039794918,2.761854414522632,-0.829339161410564,-1.680441951028327,2.601394486238854,-0.600230534859189,2.239863838877056,-73.96727887634133,40.763482577334656
38,-0.301246837605344,2.967633090555924,-0.829339161410564,-1.616524007954541,2.866062918137834,-0.600230534859189,6.405370032909659,-73.96473353308896,40.77273604491218
39,0.537157941124324,2.35029706245605,-0.639523190575387,-1.680441951028327,3.18366503641661,-0.600230534859189,2.802933858910887,-73.95820819061393,40.77591397026864
40,-0.059140644817098,2.967633090555924,0.183737242807803,-1.616524007954541,2.971930290897426,0.178979110863109,5.175480847508564,-73.96142518717528,40.777271087362784
41,-0.978247487809515,2.298852393447727,-0.829339161410564,-1.488688121806969,2.65432817261865,-0.600230534859189,1.002546546980114,-73.95216094997419,40.7771917268949
42,-0.189160637240416,1.99018437939779,-0.829339161410564,-1.488688121806969,2.707261858998446,-0.600230534859189,1.480535426163494,-73.95097538849528,40.778814735426444
43,-0.667395092130779,2.761854414522632,-0.829339161410564,-1.680441951028327,2.971930290897426,-0.600230534859189,2.458944111382841,-73.95607288384926,40.778841000366064
44,0.266656577576962,2.813299083530955,0.336538657628974,-1.680441951028327,3.024863977277222,0.178979110863109,2.425810846881632,-73.9544307785079,40.78109303168505
45,-0.148809605109041,2.247407724439404,-0.829339161410564,-1.680441951028327,2.971930290897426,0.178979110863109,2.663803469478816,-73.98066421438904,40.77485774611895
46,0.770297237883376,1.321403682289592,-0.480601666609711,-1.296934292585611,2.442593427099466,0.958188756585408,0.913213792543225,-73.94912421540235,40.781349219980626
47,-0.628538542670937,1.784405703364498,-0.829339161410564,-1.360852235659397,2.38965974071967,0.178979110863109,0.639155758143839,-73.94750231013727,40.783568597654316
48,-0.766030948451916,-0.324825725976739,-0.579507896821634,0.748439885775542,-0.733427755688292,0.178979110863109,-1.22197587203915,-73.94632439323667,40.785181619106275
49,0.147097963854371,3.070522428572569,-0.489569049293754,-1.616524007954541,3.077797663657018,-0.600230534859189,5.505298549748481,-73.95532231026166,40.78563492784493
50,0.199404857358005,1.99018437939779,-0.829339161410564,-1.552606064880755,3.024863977277222,-0.600230534859189,2.602814805618182,-73.97999539158853,40.784659516082804
51,0.614871040044008,-0.942161754076613,1.183909178167972,1.707209031882332,-0.839295128447884,0.958188756585408,-1.008222333796833,-73.94559752265145,40.79318778215167
52,0.697067586978289,1.681516365347852,-0.829339161410564,-1.105180463364253,2.336726054339874,-0.600230534859189,0.956023143137708,-73.97447093684752,40.7924625611107
53,1.308310999635034,-0.942161754076613,0.116969867501009,1.068029601144472,-0.998096187587272,-0.600230534859189,-1.269183443585122,-73.94506538116748,40.799685181678484
54,0.502784839679079,-0.787827747051645,-0.063464201113343,1.57937314573476,-0.680494069308496,-0.600230534859189,-1.328070735213378,-73.91635819122331,40.80507700882504
55,1.563867536467072,-1.199385099118228,0.111640573292456,2.026798747251262,-1.103963560346864,-0.600230534859189,-1.339994800904079,-73.91377378660204,40.806448177235836
56,0.535663458452791,-0.942161754076613,1.957312594724421,2.474224348767764,-1.103963560346864,0.958188756585408,-1.405088470986101,-73.91193933906519,40.808239188655016
57,0.522213114409,-0.839272416059968,-0.133089043063039,1.451537259587188,-0.839295128447884,0.958188756585408,-1.042772802826856,-73.9086729463978,40.81096597893174
58,-0.994686797196371,-0.684938409034999,-0.829339161410564,1.068029601144472,-0.786361442068088,-0.600230534859189,-0.797743026707291,-73.91217410519553,40.81145679400826
59,-0.748097156393528,-0.427715063993385,-0.000631363704862,0.045342511963895,-0.839295128447884,-0.600230534859189,0.37008237415614,-73.86334353708247,40.82029440736127
60,-0.819832324627082,-0.530604402010031,-0.829339161410564,1.004111658070685,-0.257024578270128,0.958188756585408,-0.514546466553147,-73.85833530543192,40.8282720259339
61,1.345673066423344,-1.045051092093259,1.411117699266884,2.154634633398834,-1.103963560346864,2.516608048030004,-1.324552158452187,-73.91941493404828,40.81138035442834
62,1.037809636087673,-0.479159733001708,0.267386945560401,1.707209031882332,-1.051029873967068,2.516608048030004,-1.008662155891982,-73.9170501686451,40.81361839651561
63,1.127478596379616,-0.839272416059968,0.477469354158065,1.707209031882332,-0.945162501207476,-0.600230534859189,-1.314045297290299,-73.86647027264408,40.82650785685632
64,1.749183387737088,-0.890717085068291,0.67740198008152,1.835044918029903,-1.15689724672666,2.516608048030004,-1.380898255752917,-73.9250822591194,40.81400486211872
65,0.598431730657151,-0.736383078043322,0.819544806485587,1.323701373439615,-0.945162501207476,0.958188756585408,-1.028747364903777,-73.87435554860267,40.82701094334681
66,0.966074467854118,-0.787827747051645,0.62760357359912,1.004111658070685,-0.89222881482768,-0.600230534859189,-0.827650929177409,-73.92589735882044,40.82432869094855
67,-0.815348876612485,-0.942161754076613,-0.391491008730116,1.57937314573476,-0.945162501207476,-0.600230534859189,-0.480484688739956,-73.8752803455449,40.83884676362373
